the writing off of any part of the principal of or the interest on a local loan shall not prejudice or affect the liability of any person to pay the principal or the interest so written off or any penal interest which may be payable in respect thereof and any money which may subsequently be received or recovered in respect of such principal or interest shall be paid into or disposed of for the benefit of the exchequer in such manner as the minister shall direct,ní dhéanfaidh aon choda de cholainn iasachta áitiúla no den ús uirthi dochar ná deifir do fhreagarthacht dhuine ar bith in íoc na colna no an úis a scriosfar amach amhlaidh no in íoc aon úis phionósaigh a bheidh iníoctha maidir leis an gcéanna agus aon airgead do gheobhfar no bainfear amach ina dhiaidh sin maidir leis an gcolainn no leis an ús san íocfar isteach sa no cuirfear chun tairbhe don é ar pé slí ordóidh an taire,
the principal act and this act may be cited together as the slaughter of cattle and sheep acts and,féadfar na hachtanna um beithígh agus caoire do mharbhadh agus do ghairm den agus den acht so le chéile,
this act shall remain in force so long as the principal act continues to be in force and shall expire if and when the principal act expires,fanfaidh an tacht so i bhfeidhm faid a leanfaidh an de bheith i bhfeidhm agus ragha sé in éag má théigheann agus nuair a raghaidh an in éag,
designated means designated by a member of the garda síochána,ciallaíonn lsquo ainmnithe rsquo ainmnithe ag comhalta den gharda síochána,
the director shall ensure that barristers retained by him in his official capacity to act or advise on his behalf or on behalf of any other person are chosen from amongst those barristers who have indicated their willingness to so act or advise in such manner as to effect a distribution of such retainers amongst them that in the opinion of the director is fair and equitable taking one year with another having regard to their suitability in relation to any particular retainer to the public interest and to the distribution of retainers under subsection of this section,cinnteoidh an stiúrthóir go ndéanfar na habhcóidí a áiritheoidh sé ina cháil oifigiúil chun gníomhú nó comhairle a thabhairt thar a cheann nó thar ceann aon duine eile a roghnú as líon na sin a mbeidh curtha in iúl acu go bhfuil siad toilteanach gníomhú nó comhairle a thabhairt amhlaidh i slí go ndéanfar i dtuairim an stiúrthóra na háirithíochtaí sin a dháileadh go cóir cothrom orthu bliain in aghaidh bliana ag féachaint dá maidir le haon áirithíocht áirithe do leas an phobail agus do dháileadh áirithíochtaí faoi den alt seo,
the taoiseach may after consultation with the attorney general and the director provide by regulations mdash,féadfaidh an taoiseach tar éis comhairle a ghlacadh leis an agus leis an stiúrthóir foráil a dhéanamh le rialacháin mdash,
the amount of the payments so fixed as aforesaid shall be paid by the commissioners to the auditor out of the tolls and other income received by them,is amach as na dleachtanna agus as an ioncum eile a gheobhaidh na coimisinéirí a íocfid leis an iniúchóir méid na a ceapfar amhlaidh mar adubhradh,
the minister for industry and commerce may by order remove the auditor from office and shall by the same or any subsequent order unless the appointment of an auditor appears to him for any special reason to be unnecessary appoint a fit and proper person to be the auditor in lieu and stead of the auditor so removed,féadfidh an taire tionnscail agus tráchtála le hordú an do chur as oifig agus leis an ordú san no le haon ordú ina dhiaidh sin ceapfa sé duine ceart oiriúnach chun bheith ina iniúchóir in áit agus in ionad an iniúchóra a cuireadh as oifig amhlaidh maran dó leis nách gá de dheascaibh aon réasúin speisialta iniúchóir do cheapa,
every officer of statistics who shall publish or disclose the contents or any part of the contents of any such individual schedule form or other document as aforesaid or any such record or document as aforesaid or any verbal information or answer given relating to any individual person business or concern in contravention of this section shall be guilty of an offence under this section and shall be liable on summary conviction thereof to a fine not exceeding fifty pounds or at the discretion of the court to imprisonment for any term not exceeding six months or to both such fine and such imprisonment,gach oifigeach staitistíochta a fhoillseoidh no a nochtfidh i gcoinnibh an ailt seo a bhfuil no aon chuid dá bhfuil in aon sceideal fuirm no scríbhinn eile fé leith den tsórt san roimhráite no in aon bhreacachán no scríbhinn den tsórt san roimhráite no aon eolas no freagra tré bhréithre béil a tugadh i dtaobh aon duine gnótha no cúraim fé leith beidh sé ciontach i gcionta fén alt so agus ar a chiontú ann ar an slí achmair dlighfar fíneáil ná raghaidh thar caoga punt do chur air no más toil leis an gcúirt é príosúntacht ar feadh aon téarma nách sia ná sé mhí no an fhíneáil sin agus an phríosúntacht san le chéile,
this section shall come into operation on the day of july,tiocfaidh an seo i ngníomh an lá,
table,an tabla,
weekly rates of orphans pensions,ratai seachtainiula pinsean dilleachtai neamhranniocach,
the minister means the minister for social welfare,ciallaíonn an taire an taire leasa shóisialaigh,
the act of means the,ciallaíonn acht an,
the act of means the,ciallaíonn acht an tacht liúntas leanaí leasú,
the act of means the,ciallaíonn acht an,
the act of means the,ciallaíonn acht an,
the act of means the,ciallaíonn acht an tacht leasa shóisialaigh,
the act of means the,ciallaíonn acht an,
the act of means the,ciallaíonn acht an,
where any land of which the ownership is registered under the,i gcás aon talamh a bhfuil a úinéireacht cláraithe faoin,
where a scheme is framed under section mdash,i gcás scéim a chumadh faoi alt mdash,
every member of a body incorporated by virtue of a scheme under section shall notwithstanding the incorporation,gach comhalta de chomhlacht a chorprófar de bhua scéime faoi alt beidh sé an chorpraithe sin,
an order made under this section shall not come into operation unless and until a copy thereof has been laid before each house of the oireachtas and the order has been confirmed by resolution of each such house,ní thiocfaidh ordú faoin alt seo i ngníomh mura ndéanfar agus go dtí go ndéanfar cóip den ordú a leagan faoi bhráid gach tí den oireachtas agus an a dhaingniú le rún ó gach teach acu sin,
in case an order under subsection of this section is for the time being in force the following provisions shall apply,i gcás go mbeidh ordú faoi den alt seo i bhfeidhm de thuras na huaire beidh feidhm ag na forálacha seo a leanas,
the minister may by order revoke an order made under subsection of this section,féadfaidh an taire le hordú ordú a rinneadh faoi den alt seo a chúlghairm,
this section shall come into operation on the day of july,tiocfaidh an seo i ngníomh an lá,
in a prosecution for an offence under this section the onus shall be on the employer to satisfy the court that the making of the claim was not the sole or principal reason for the dismissal,in ionchúiseamh i leith ciona faoin alt seo beidh sé de dhualgas ar an bhfostóir a chruthú don chúirt nárbh é déanamh an éilimh an aonchúis nó an phríomhchúis a bhí leis an mbriseadh,
in addition to the grants out of the central fund referred to in the foregoing subsection of this section there may be applied out of any money directed under section of the public accounts and charges act to be applied as of the grams for the services and purposes specified in the schedule annexed hereto the sums respectively set forth in the last column of the said schedule amounting as appears thereby in the aggregate to the sum of million nine hundred and thousand two hundred and five pounds,i dteannta na ndeontas as an dá dtagraítear san roimhe seo den alt seo féadfar na suimeanna a thaispeántar faoi seach sa cholún deiridh den sceideal a ghabhann leis seo agus a ndéanann a mar is léir ón sceideal sin suim seachtó is ocht milliún naoi gcéad seachtó is ceithre mhíle dhá chéad agus cúig phunt a chur chun feidhme as aon airgead a faoi alt den,
subject to the provisions of this section a pension shall be granted by the government to the widow of any person who mdash,faoi réir forálacha an ailt seo deonóidh an rialtas pinsean do bhaintreach aon duine mdash,
subject to subsection of this section anything done by a minister of state a local authority for the purposes of the local government acts to the commissioners of public works in ireland the commissioner of valuation or any other person established under or regulated by statute before and in anticipation of the enactment of this act of the coming into operation of section of this act or of the making of an order under section of this act shall have and shall be deemed always to have had all such if any validity and effect as it would have had if this act or the order as may be appropriate had been in force when such thing was done,faoi réir den alt seo aon ní a dhéanfaidh aire stáit údarás áitiúil chun críocha na nachtanna rialtais áitiúil go coimisinéirí na noibreacha poiblí in éirinn an coimisinéir luachála nó aon duine eile a bunaíodh faoi reacht nó a rialaítear le reacht roimh an acht seo a achtú agus in oirchill an tacht seo a achtú alt den acht seo a theacht i ngníomh nó ordú a dhéanamh faoi alt den acht seo beidh aige agus measfar go raibh aige i gcónaí an bhailíocht agus an éifeacht sin go léir más ann a bheadh aige dá mbeadh an tacht seo nó an de réir mar is iomchuí i bhfeidhm nuair a rinneadh an ní sin,
and the rate per annum of the pension at any time shall be equal to of the rate per annum at that time of the personal remuneration of the president,agus is é a bheidh i ráta bliantúil an phinsin aon tráth an ceathrú cuid de ráta bliantúil luach saothair pearsanta an uachtaráin an tráth sin,
this section shall come into force on such day as may be appointed for the purpose by order which the minister is hereby authorised to make of the minister,tiocfaidh an so i bhfeidhm pé lá ceapfar chuige sin le hordú ón aire a húdaruítear leis seo don aire a dhéanamh,
section of the principal act is hereby repealed,athghairmtear leis seo alt den,
the trustees should resolve that in their opinion the continuance of the trusts hereby created is no longer necessary in order to provide for the care and treatment of the principal beneficiaries and that accordingly the trusts hereinbefore contained should cease and thereupon the trusts and provisions hereinbefore contained and declared shall absolutely cease and determine and the trustees shall thereafter hold the lands hereditaments and premises hereinbefore granted upon trust for the said gertrude frances dunning her heirs and assigns absolutely provided further that if the trustees should resolve that in their opinion the retention by them of part of the lands hereditaments or premises hereinbefore granted or any buildings erected thereon as may be specified by the trustees in the said resolution is no longer necessary in order to provide for the care and treatment of the principal beneficiaries and that accordingly the trusts hereinbefore contained should cease in respect of such lands hereditaments premises or buildings thereupon the trust and provisions hereinbefore contained and declared shall absolutely cease and determine in respect of such lands hereditaments premises or buildings and the trustees shall thereafter hold such lands hereditaments premises or buildings upon trust for the said gertrude frances dunning her heirs and assigns absolutely provided further that if the trustees should resolve that in their opinion the retention by them of the proceeds or of part of the proceeds of any sale lease mortgage charge or other alienation of any part of the lands hereditaments or premises hereinbefore granted or any buildings or other asset held by them is no longer necessary in order to provide for the care and treatment of the principal beneficiaries and that accordingly the trusts hereinbefore contained should cease in respect of the said proceeds or such part thereof as may be specified by the said trustees in such resolution thereupon the trusts and provisions hereinbefore contained and declared shall absolutely cease and determine in respect of such proceeds or of such specified part thereof and the trustees shall thereafter hold the said proceeds or such specified part thereof upon trust for the said gertrude frances dunning her heirs and assigns absolutely,the trustees should resolve that in their opinion the continuance of the trusts hereby created is no longer necessary in order to provide for the care and treatment of the principal beneficiaries and that accordingly the trusts hereinbefore contained should cease and thereupon the trusts and provisions hereinbefore contained and declared shall absolutely cease and determine and the trustees shall thereafter hold the lands hereditaments and premises hereinbefore granted upon trust for the said gertrude frances dunning her heirs and assigns absolutely provided further that if the trustees should resolve that in their opinion the retention by them of part of the lands hereditaments or premises hereinbefore granted or any buildings erected thereon as may be specified by the trustees in the said resolution is no longer necessary in order to provide for the care and treatment of the principal beneficiaries and that accordingly the trusts hereinbefore contained should cease in respect of such lands hereditaments premises or buildings thereupon the trusts and provisions hereinbefore contained and declared shall absolutely cease and determine in respect of such lands hereditaments premises or buildings and the trustees shall thereafter hold such lands hereditaments premises or buildings upon trust for the said gertrude frances dunning her heirs and assigns absolutely provided further that if the trustees should resolve that in their opinion the retention by them of the proceeds or of part of the proceeds of any sale lease mortgage charge or other alienation of any part of the lands hereditaments or premises hereinbefore granted or any buildings or other asset held by them is no longer necessary in order to provide for the care and treatment of the principal beneficiaries and that accordingly the trusts hereinbefore contained should cease in respect of the said proceeds or such part thereof as may be specified by the said trustees in such resolution thereupon the trusts and provisions hereinbefore contained and declared shall absolutely cease and determine in respect of such proceeds or of such specified part thereof and the trustees shall thereafter hold the said proceeds or such specified part thereof upon trust for the said gertrude frances dunning her heirs and assigns absolutely,
shall be guilty of an offence under this section and shall on summary conviction thereof be liable to a fine not exceeding fifty pounds,beidh sé ciontach i gcionta fén alt so agus ar a chiontú ann ar an slí achmair dlighfar fíneáil ná raghaidh thar caoga punt do chur air,
table,leasaítear leis seo alt den,
a person in the service of a local authority shall be deemed for the purposes of this act to be employed by the local authority,chun críocha an achta seo measfar duine i seirbhís údaráis áitiúil a bheith fostaithe ag an údarás áitiúil,
wet time means hours of intermittent unemployment in respect of which supplementary benefit is payable under,ciallaíonn uaire a chloig arb iníoctha sochar forlíontach ina leith faoi,
i the previous leave year in case the transfer occurs during the first half of the second or any subsequent leave year or,i an bhliain saoire roimhe sin i gcás gur sa chéad leath den dara bliain saoire nó aon bhliain saoire dá héis a tharla an nó,
ii the leave year in which the transfer occurs in any other case,ii an bhliain saoire a tharla an in aon chás eile,
where an employee continues in an undertaking after its transfer mdash,má fhanann fostaí i ngnóthas tar éis an gnóthas aistriú mdash,
the principal act and this act may be cited together as the local government dublin acts and,féadfar na hachtanna rialtais áitiúla baile atha cliath agus do ghairm den agus den acht so le chéile,
the minister save where the context otherwise requires means the minister for finance,ach amháin mar a an comhthéacs a mhalairt ciallaíonn an taire an taire airgeadais,
calendar year means a period of twelve months beginning on the day of january in any year,ciallaíonn bliain féilire tréimhse dhá mhí dhéag dar tosach an lú lá aon bhliain áirithe,
statutory instrument means an order regulation rule warrant licence certificate or other like instrument which is made under a power or authority conferred by a statute,ciallaíonn ionstraim reachtúil ordú rialachán riail fodhlí barántas ceadúnas deimhniú nó ionstraim eile dá samhail arna dhéanamh faoi chumhacht nó údarás a thugtar le reacht,
a superintendent of the gárda síochána to whom an application for a certificate of suitability of premises is duly made under this section shall if he is satisfied that the applicant is either a licensed bookmaker or the holder of a certificate of personal fitness issued after or not more than seven days before the date of the application do one or other as he in his discretion shall think proper of the following things within fourteen days after the receipt by him of such application that is to say either give to the applicant a certificate in the prescribed form that the premises the subject of the application are suitable for registration in the register of bookmaking offices or on any one or more of the grounds hereinafter authorised refuse to give such certificate,aon cheannphort den ghárda síochána ar a deimhniú oiriúnachta áitribh go cuibhe fén alt so más deimhin leis gur ceadúnuithe an no gur sealbhóir é ar dheimhniú oiriúnachta pearsanta a tugadh amach tar éis dáta an iarratais no seacht lá ar a mhéid roimhe sin déanfa sé ceachtar den dá ní seo a leanas laistigh de cheithre lá déag tar éis do an san pé ní acu is dó leis ina aigne féin is ceart sé sin le rá deimhniú do thabhairt don iarratasóir sa bhfuirm orduithe go bhfuil an le mbaineann an oiriúnach chun a chláruithe sa chlár glactha geall no ar aon scór no scóranna dá ina dhiaidh seo anso diúltú don deimhniú san do thabhairt uaidh,
the expression rating area mdash,cialluíonn an abairt líomatáiste rátúcháin mdash,
no allowance shall be made under subsection in respect of expenditure incurred before the day of april whether or not such expenditure is by virtue of any provision of this act the,ní thabharfar aon liúntas faoi i leith caiteachas a tabhaíodh roimh an lá cibé acu a mheasfar nó nach measfar de bhua aon fhorála den acht seo den,
where a person who is carrying on the trade of working a qualifying mine incurred before the day of april capital expenditure in respect of which he was entitled under section of the act of to apply for a mine development allowance and there is an amount of that expenditure still unallowed on the said date the person may elect to have the amount of mine development allowance for the year of assessment in respect of that expenditure increased to an amount equal to the amount of the expenditure so unallowed,i gcás duine a sheolann trádáil ag oibriú mianaigh cháilithigh do thabhú caiteachais chaipitiúil roimh an lá a raibh sé i dteideal faoi alt liúntas forbartha mhianaigh a iarraidh ina leith agus suim den chaiteachas sin a bheith gan lamháil fós ar an dáta sin féadfaidh an duine a roghnú go ndéanfaí méid an liúntais fhorbartha mhianaigh don bhliain mheasúnachta i leith an chaiteachais sin a mhéadú go dtí méid is ionann agus an méid den chaiteachas a bhí gan lamháil amhlaidh,
in this section the amount of expenditure still unallowed on the day of april shall be taken to be the amount of the estimated difference within the meaning of section,san alt seo áireofar gurb é an méid caiteachais a bhí gan lamháil fós an lá méid an difir mheasta de réir brí alt,
provided that no account shall be taken for the purposes of this section of exploration expenditure as a result of which a deposit of scheduled minerals is not found if the expenditure was incurred more than ten years prior to the date on which the person aforesaid commences to carry on the trade of working a qualifying mine,ar choinníoll nach gcuirfear i gcuntas chun críocha an ailt seo caiteachas taiscealaíochta nach bhfuarthas foslach mianraí sceidealta dá thoradh más breis agus deich mbliana roimh an dáta a thosaigh an duine réamhráite ar oibriú mianaigh cháilithigh a sheoladh mar thrádáil a tabhaíodh an caiteachas,
i the exploration expenditure and,i an caiteachas taiscealaíochta agus,
ii in the case of development expenditure the amount of the difference between that expenditure and the amount which in the opinion of the inspector the assets representing that expenditure are likely to be worth at the end of the estimated life of the aforesaid mine and,ii i gcás caiteachais fhorbartha méid an difir idir an caiteachas sin agus an méid is dóigh leis an gcigire is fiú na sócmhainní in ionannas leis an gcaiteachas sin i ndeireadh marthanacht mheasta an mhianaigh réamhráite agus,
save where the context otherwise requires the expression the agricultural grant means the aggregate of the following grants that is to say mdash,lasmuich de chás ina an a mhalairt cialluíonn an abairt an deontas talmhaíochta suim na ndeontas so leanas sé sin le rá mdash,
the expression tenement of agricultural land means a rateable hereditament or tenement which consists wholly or partly of agricultural land,cialluíonn an abairt tionóntachán tailimh thalmhaíochta ionoighreacht no tionóntachán ionrátuithe is talamh talmhaíochta i bpáirt no go hiomlán,
the expression agricultural land does not include any land forming part of a railway or a canal nor any land in a scheduled urban district which was at the passing of the act of situate in an urban sanitary district but subject to those exceptions and to any declaration made under the next following of this section includes all land which is described as agricultural land in the valuation lists under the valuation acts and is situate in the rating area of the council of a county or of a scheduled urban district,ní fholuíonn an abairt talamh talmhaíochta aon talamh is cuid de bhóthar iarainn no de chanáil ná aon talamh i mbailecheanntar sceidealta do bhí le linn achta do rith suidhte i mbailecheanntar sláintíochta ach fé réir na san agus fé réir aon dearbhuithe déanfar fén gcéad ina dhiaidh seo den alt so foluíonn sí gach talamh a tuairiscítear mar thalamh thalmhaíochta sna liostaí luachála fé sna hachtanna luachála agus atá suidhte i líomatáiste rátúcháin chomhairle contae no bailecheanntair sceidealta,
the council of a county or of a scheduled urban district may if they think proper declare that the land within the curtilage of a specified dwellinghouse in the rating area of such council shall not be agricultural land for the purposes of this act or for the purposes of the act of as applied or affected by this act and thereupon such land shall not be agricultural land for those purposes,féadfaidh comhairle chontae no bhailecheanntair sceidealta más ceart san dar leo a dhearbhú nách talamh talmhaíochta chun crícheanna an achta so ná chun crícheanna achta mar a bheirtear feidhm do no mar a deintear deifir do leis an acht so an talamh is clós do thigh chomhnaithe áirithe i líomatáiste rátúcháin na comhairle sin agus leis sin ní bheidh an talamh san ina thalamh thalmhaíochta chun na gcrícheanna san,
in any case where,in aon chás inar cuireadh,
transfer of service or employment from the board to the society shall not of itself give rise to any claim or benefit under a scheme prepared pursuant to this section,ní bheidh aistriú seirbhíse nó fostaíochta ón mbord chun an chumainn mar bhun ann féin le haon éileamh nó sochar faoi scéim a ullmhófar de bhun an ailt seo,
the minister may at the request of the board and the society by order make such provisions as he thinks appropriate for transferring the whole or any part of the property of any scheme of the board to a corresponding pension or superannuation scheme of the society and vesting it in the trustees or other persons charged with the administration of such corresponding scheme and for dissolving terminating or modifying any such scheme of the board and where any such provisions are so made the scheme of the society shall have effect in accordance therewith the scheme of the board to which they apply being wound up dissolved terminated or modified as the case may be,féadfaidh an taire le hordú má iarrann an bord agus an cumann é cibé forálacha is cuí leis a dhéanamh chun maoin iomlán aon scéim de chuid an bhoird nó aon chuid di a aistriú go dtí scéim pinsean nó aoisliúntas chomhréireach de chuid an chumainn agus í a dhílsiú do na hiontaobhaithe nó do na daoine eile a bhfuil sé de chúram orthu an scéim chomhréireach sin a riaradh agus chun aon scéim mar sin de chuid an bhoird a fhoirceannadh a dhíscaoileadh a thabhairt chun críche nó a mhodhnú agus i gcás ina ndéanfar aon fhorálacha den sórt sin amhlaidh beidh éifeacht ag scéim an chumainn dá réir sin ar scéim an bhoird lena mbaineann siad a fhoirceannadh a dhíscaoileadh a thabhairt chun críche nó a mhodhnú de réir mar a bheidh,
where service mentioned in subsection,i gcás ina ndéanfar an tseirbhís a luaitear i,
the society shall include in a superannuation or pensions scheme prepared by it the following provisions namely,in aon scéim aoisliúntas nó pinsean a ullmhóidh an cumann áireofar na forálacha seo a leanas is é sin le rá,
the executive council may authorise the minister to dispense in relation to the issue of a certificate of naturalisation under this section with compliance by the person to whom such certificate is issued with all or such one or more as the executive council shall think proper of the conditions which are by virtue of this act conditions precedent to the grant of a certificate of naturalisation,féadfaidh an a údarú don aire maidir le deimhniú eadóirseachta do thabhairt amach fén alt so an té dá dtabharfar amach an deimhniú san do shaoradh o gach coinníoll no o pé coinníoll no coinníollacha is dóich leis an aire is ceart de sna coinníollacha nách foláir de bhuadh an achta so iad do chólíonadh sara ndeontar deimhniú eadóirseachta,
whenever an application for a certificate of suitability of premises in respect of premises which are registered premises at the date of such application is refused by the superintendent of the gárda síochána and an appeal from such refusal to the district court is lodged the revenue commissioners may without the payment of any duty but subject to such conditions as they may think fit to impose retain such premises on the register of bookmaking offices pending the decision of such appeal,má dhiúltuíonn ceannphort an ghárda síochána do ghéille ar dheimhniú oiriúnachta áitribh i dtaobh áitribh is áitreabh cláruithe ar dháta an iarratais sin agus go lóisteálfar athchomharc chun na cúirte dúithche i gcoinnibh an diúltuithe sin féadfidh na coimisinéirí ioncuim gan íoc aon diúité ach fé réir pé coiníollacha is oiriúnach leo an san do choinneáil ar an gclár glactha geall go dtí go dtabharfar breith ar an athchomharc san,
for the purposes of this section the expression hydrocarbon light oil means hydrocarbon oil of which not less than fifty per cent by volume distils at a temperature not exceeding degrees centigrade or of not less than per cent by volume distils at a temperature not exceeding degrees centigrade or which give off an inflammable vapour at a temperature of less than degrees centigrade when tested in the manner prescribed by the acts relating to petroleum,chun crícheanna an ailt seo cialluíonn an abairt íle éadtrom híodrocarbóin íle híodrocarbóin go stillíonn caoga per cent ar,
if any person does any act whether of commission or omission which is a contravention of a condition imposed or regulation made by the revenue commissioners under this section he shall be guilty of all offence under this section and shall be liable on summary conviction thereof to an excise penalty of five hundred pounds and any article in respect of which such offence is committed shall be forfeited,má dheineann duine ar bith éinní tré ghníomh no tré fhaillí is sárú ar choinníoll fhorchuirfidh no ar rialachán a dhéanfaidh na coimisinéirí ioncuim fén alt so beidh sé ciontach i gcionta fén alt so agus ar a chiontú ann ar an slí achmair dlighfear pionós máil de chúig céad púnt do chur air agus geallbhruidfear aon earra gur ina taobh do rinneadh an cionta san,
the revenue commissioners may make regulations for securing and collecting the duty imposed by this section for prohibiting the refining of hydrocarbon oil otherwise than by persons who hold a licence all that behalf and have made entry for that purpose for regulating the issue duration and renewal of such licences and for governing generally the manufacture of mineral hydrocarbon light oil and the removal of such oil from the refinery and the commissioners may by such regulations apply to the said duty and to the drawback authorised by this section or to refiners of hydrocarbon oil any enactment for the time being in force relating to any duty of excise or of customs or to persons carrying on any trade which is for the time being subject to the law of excise,féadfaidh na coimisinéirí ioncuim rialacháin do dhéanamh chun an diúité forchuirtear leis an alt so agus do bhailiú chun a thoirmeasc ar éinne seachas daoine ag a mbeidh ceadúnas chuige sin agus ag a mbeidh iontráil déanta chun na críche sin íle híodrocarbóin do ghlanadh chun ré agus athnuachaint na gceadúnaisí sin do rialáil agus chun déanamh íle éadtruime híodrocarbóin minearáil agus aistriú na híle sin ón monarchain do rialú go generálta agus aon achtachán a bheidh i bhfeidhm de thurus na huaire maidir le haon diúité máil no diúité custum no maidir le daoine bheidh ag gabháil trádáil a bheidh de thurus na huaire fé réir dhlí an mháil féadfaidh na coimisnéirí ioncuim leis na rialacháin sin feidhm do thabhairt do maidir leis an diúité sin a forchuirtear agus leis an a húdaruítear leis an alt so no maidir le glantóirí íle híodrocarbóin,
there shall as on and from the day of february be charged levied and paid on a licence to be taken out annually by every refiner of hydrocarbon oil an excise duty of one pound,an lá agus dá éis éileofar gearrfar agus íocfar diúité máil de phúnt ar cheadúnas a bheidh le tógaint amach in aghaidh na bliana ag gach glantóir íle híodrocarbóin,
within one month after the end of every local financial year the commissioners shall certify to the minister for local government and public health mdash,laistigh de mhí tar éis deire gach bliana airgeadais áitiúla deimhneoidh na coimisinéirí don aire rialtais áitiúla agus sláinte puiblí mdash,
the minister for local government and public health shall by order under his seal assess the said excess on the several counties and county boroughs in saorstát eireann rateably in proportion to the net annual value of the property rateable for poor rate in such counties and county boroughs respectively and shall send to the council of every such county and county borough a copy of such order,le hordú fé shéala leagfidh an taire rialtais áitiúla agus sláinte puiblí an bhreis sin ar na contaethe agus ar na uile agus fé seach i saorstát éireann mar ráta do réir luach bliantúil glan na maoine is ionrátuithe i gcóir ráta dhealbhais sna contaethe agus sna sin fé seach agus cuirfe sé cóip den ordú san chun comhairle gach contae agus acu,
the council of every county and county borough shall raise by means of the poor rate as a charge the proportion of the said excess assessed on their county or county borough by such order and shall pay such proportion when raised into the exchequer in such manner as the minister for finance shall direct,cruinneoidh comhairle gach contae agus tríd an ráta dealbhais mar mhuirear ar an gcontae iomlán an cion den bhreis sin a leagfar ar a gcontae no ar a leis an ordú san agus ar bheith cruinnithe dho íocfid an cion san isteach sa ar pé slí a ordóidh an taire airgid,
service by a person appointed under the said section to act temporarily as a judge of that court shall be deemed always to have been practice at the bar,measfar gur chleachtadh ag an mbarra i gcónaí seirbhís a thug duine a cheapfar faoin alt sin le gníomhú go sealadach mar bhreitheamh den chúirt sin,
service by a person appointed under the said section to act temporarily as a judge of that court shall be deemed to be and always to have been practice at the bar,measfar gur cleachtadh ag an mbarra agus gurbh ea i gcónaí seirbhís a thug duine a cheapfar faoin alt sin le gníomhú go sealadach mar bhreitheamh den chúirt sin,
for the purpose of qualification for appointment mdash,chun críche cáilíochta le haghaidh ceapacháin mdash,
the costs of giving effect to an order under this section shall be paid by the local authority concerned,is é an áitiúil lena mbaineann a íocfaidh na costais a ghabhfaidh le éifeacht a thabhairt faoin alt seo,
the court shall have power to reverse any decision of a returning officer at cc original count,beidh cumhacht ag an gcúirt aon chinneadh a rinne ceann comhairimh le linn an chomhairimh thosaigh a fhreaschur,
whenever the executive council makes an order under the foregoing of this section the executive council may by the same or any subsequent order provide for all such matters and do all such things as shall in the opinion of the executive council be ancillary or incidental to or necessary for the enforcement of all or any of the provisions of the said order so made under the said,pé uair a dhéanfaidh an ordú fén san roimhe seo den alt so féadfaidh an leis an ordú céanna no le haon ordú ina dhiaidh sin socrú do dhéanamh i dtaobh gach cúrsa agus fós gach rud do dhéanamh is dóich leis an bhainfidh no gheobhaidh le foirfheidhmiú no is gá chun foirfheidhmithe gach forála no aon fhorála an orduithe sin a déanfar amhlaidh fén san,
until all such powers as are mentioned in the foregoing are transferred under that to the minister the minister shall be responsible for the of the collection compilation abstraction and publication of statistics under those powers and this act respectively and with a view to such no person in whom any such power is for the time being vested shall initiate the collection of any statistics under such power without previous consultation with the minister,go dtí go chun an aire fén san roimhe seo gach comhacht dá luaidhtear sa san beidh an taire freagarthach i na hoibre a bhaineann le staitistíocht do bhailiú do chur le chéile do thógaint amach agus fé sna comhachta san agus fén acht so fé seach agus chuige sin ní dhéanfidh éinne ina mbeidh aon chomhacht den tsórt san dílsithe de thurus na huaire bailiú aon staitistíochta fén gcomhacht san do thionnscain gan dul i gcomhairle leis an aire roimh ré,
the proceeds of the issue of any coins under this act shall be paid into the exchequer,an sochar a thiocfidh as aon mhonaí do thabhairt amach fén acht so íocfar isteach sa é,
the prisons acts to and this act may be cited together as the prisons acts to,féadfar achtanna na bpríosún go a ghairm na bpríosún go agus den acht seo le chéile,
marginal mine means a qualifying mine in respect of which the minister for industry and commerce gives a certificate stating that he is satisfied that the profits derived or to be derived from the working of that mine are such that if tax is to be charged on those profits in accordance with the provisions of the income tax act and the acts relating to corporation profits tax but excluding the provisions of this section the mine is unlikely to be worked or to continue to be worked,ciallaíonn mianach imeallach mianach cáilitheach a dtabharfaidh an taire tionscail agus tráchtála deimhniú ina leith á rá gur deimhin leis má chuirtear na brabúis a fuarthas nó a gheofar as oibriú an mhianaigh sin faoi mhuirear cánach de réir forálacha na nachtanna cánach ioncaim agus na nachtanna a bhaineann le cáin bhrabús corparáide ach gan forálacha an ailt seo a áireamh gur dócha nach an mianach nó nach leanfar dá oibriú,
the minister for finance after consultation with the minister for industry and commerce may direct in respect of a marginal mine that for any particular year of assessment or any particular accounting period the tax chargeable on the profits of that qualifying mine is to be reduced to such amount including nil as may be specified by him,féadfaidh an taire airgeadais tar éis dó dul i gcomhairle leis an aire tionscail agus tráchtála a ordú maidir le haon mhianach imeallach go ndéanfar an cháin is inmhuirir ar bhrabúis an mhianaigh cháilithigh sin bhliain mheasúnachta áirithe nó tréimhse chuntasaíochta áirithe a laghdú go dtí cibé suim lena nialas a shonróidh sé,
