é,mbaile,dhaoine,muid
mac,suas,úsáid,cur
é,measc,mbaile,mbaile
ea,mac,deir,thart
ansin,bith,éigin,mbíonn
san,taobh,b'fhéidir,mórán
úsáid,hÉireann,an,duine
oibre,leith,agam,agus
ba,bhfad,obair,ea
bhean,í,san,bheith
siad,gceist,ndiaidh,fíor
leith,cinnte,Irish,leith
ó,bliana,fada,chaith
sna,láthair,sna,ann
baile,uair,fáil,ndóigh
baint,mbeadh,acu,ort
ní,fad,chun,agam
ndiaidh,linn,bhfad,sin
iad,ar,chéad,uí
amháin,tíre,rá,beag
an,ais,cheart,chuig
roinnt,leor,réir,é
beag,cinn,nach,tháinig
thaobh,saol,oibre,muid
fad,ceart,bheadh,úsáid
tír,a,chuaigh,anseo
caint,cuireadh,uí,éis
idir,roinnt,am,bheith
bheith,bhíodh,é,bheadh
mé,féidir,ceart,teanga
céard,anois,ón,an
nua,don,fáil,hÉireann
eolas,aici,fós,gan
súil,mar,timpeall,sin
ainm,beag,orthu,lámh
dtí,cheart,tháinig,siúd
bean,cur,súil,mhór
Irish,tír,fáil,oiread
teach,bheidh,dá,roinn
fháil,Éirinn,uí,níl
an,hÉireann,bheidh,síos
lár,orm,cur,Ghaeilge
thar,chéad,ábhar,díreach
tú,caint,dá,lán
dé,dó,anseo,dé
idir,dul,lucht,bith
leat,am,bharr,éigin
mise,as,beag,eolas
nár,rud,déanamh,roimh
dhéanamh,tríd,ach,cén
fháil,maith,tí,lán
cheart,os,anois,eolas
raibh,fós,chuige,chuid
rud,baile,tíre,faoi
iad,uile,is,bean
air,ainm,chur,cé
cur,mé,mo,rud
dul,atá,dúirt,siúd
don,deir,os,bliain
dhéanamh,bharr,bheidh,a
mórán,di,leanas,suas
iarraidh,de,tháinig,óg
linn,nó,áit,leith
uisce,roinn,chur,mar
arsa,mó,dóibh,cúpla
oíche,gurb,oíche,aon
againn,os,thar,siúl
leis,amháin,fhios,den
lae,gurb,don,dó
mbaile,b'fhéidir,gcónaí,níos
dhéanamh,thabhairt,ní,caite
gur,fós,bhliain,obair
díreach,óg,chuir,b'fhéidir
céard,fhios,ba,méid
dó,rialtas,mbeadh,uisce
leithéid,duit,ab,céanna
faoi,Éirinn,mhór,duit
beidh,fós,lámh,dé
chomh,níos,méid,bliana
ina,chuid,tar,léir
mór,lena,tháinig,díreach
mbíonn,cúpla,aici,ort
léi,ndóigh,don,baint
bhean,measc,thabhairt,cheann
fada,Gaeltachta,am,acu
bharr,siad,aon,againn
chuig,bhaile,réir,faoin
tharla,de,chuige,nach
síos,ba,tú,idir
dóibh,lena,liom,teacht
tú,tír,atá,ansin
féidir,gach,riamh,dtí
suas,gach,raibh,leo
gach,mbaile,scoil,lae
orthu,ceart,bhfuil,in
againn,feadh,caint,ndóigh
teacht,tíre,oiread,amháin
baile,freisin,úsáid,deireadh
arís,duine,ceart,tú
beag,ort,taobh,uair
fhios,bhain,aige,arís
ina,oiread,fada,fós
ach,átha,uaidh,dhéanamh
amháin,chun,faoi,cúpla
sin,fáil,cé,bíonn
cinnte,más,súil,roinn
seo,déanamh,dar,beag
dara,anseo,ina,á
bith,mórán,bheadh,dóibh
saol,ní,measc,mbeadh
san,raibh,don,ab
maith,Gaeilge,dara,uí
réir,ábhar,níos,dtí
alt,ag,dar,don
amuigh,gach,dhá,bliain
orm,sásta,le,caite
is,scoil,dhuine,cuireadh
nua,rá,istigh,ndiaidh
ag,hÉireann,bhaint,ceart
níl,chur,maith,teach
ann,cuireadh,scríobh,daoine
bhaint,istigh,féidir,chur
gur,níl,san,cén
chun,seán,bharr,duit
níor,átha,léi,liom
Gaeltachta,seán,gur,teacht
fear,bheith,sí,ná
liom,agam,gurb,isteach
léir,lch.,thug,sin
bhfad,sa,muid,aghaidh
lár,bheidh,istigh,fada
mbaile,fáil,bhí,rialtas
áirithe,uile,measc,dúinn
mbaile,agus,rinne,ndóigh
gach,mé,Gaeilge,sa
iad,maidir,átha,amach
thaobh,amuigh,méid,mbíonn
ann,dhéanamh,roimh,orthu
lena,dtí,bhíonn,á
oibre,aon,i,dul
cinn,thug,orm,lch.
chuid,duit,féidir,cén
na,mbaile,átha,nach
gcuid,lár,ná,í
féidir,níl,ceart,féin
chun,rud,go,mórán
alt,rialtas,liom,níor
dúirt,gcuid,shin,ort
bhfad,siúd,cé,anuas
gach,ais,féin,dá
bhfad,faoi,bliain,dara
é,cheann,cliath,saol
timpeall,isteach,thug,den
mbaile,leanas,siúl,bhfuil
anseo,réir,os,níos
dó,duine,go,na
bheidh,uirthi,úsáid,dó
sí,uirthi,as,bhí
ó,uí,riamh,dul
síos,seisean,í,do
céard,a,hÉireann,mise
roinn,do,ní,caint
leo,os,ort,níor
díreach,go,bheidh,acu
cuid,tar,ea,óg
ná,bhí,cinn,chéile
arsa,lae,fiú,den
bheith,leo,arís,ar
tír,thar,mar,dé
níor,Éirinn,beag,uisce
ábhar,tír,féidir,nuair
na,ansin,bhíodh,daoine
beag,bith,rialtas,lucht
seisean,ag,isteach,bhfad
chuig,mbíonn,roinnt,do
dtí,sí,dúinn,bhfuil
orthu,Gaeltachta,fearr,siar
baint,thar,fad,bliain
duit,lámh,alt,éis
áit,mo,dhá,suas
leanas,mar,céard,di
siar,lámh,rialtas,chuig
éigin,déanamh,shin,scoil
mórán,fada,thug,leith
mac,cheart,orm,dhuine
siad,deireadh,don,leanas
tí,uaidh,gan,mac
seo,dtí,siúl,sí
aon,timpeall,tharla,nós
agus,lae,leanas,dhá
i,mo,lena,dtí
fearr,chuid,uile,rud
agam,mbeadh,bhaile,fad
dó,daoine,mo,cinnte
a,méid,bith,oibre
cheana,caite,tíre,uirthi
ceann,i,céard,sé
áirithe,láthair,leat,freisin
tí,roinnt,bhfuil,dúinn
dúinn,ndiaidh,tar,Gaeilge
i,ón,tríd,siúd
nós,caite,do,bheith
cuid,di,uaidh,scoil
bheidh,beag,duine,na
is,saol,uaidh,cinnte
leo,anuas,arsa,méid
lán,rith,os,in
ais,bhí,fháil,ón
mé,bíonn,measc,má
bhean,baile,ó,dara
ndiaidh,mó,bheith,acu
chun,sásta,lae,ná
chuid,alt,mór,más
siar,dhaoine,ceart,uí
Ghaeilge,nó,cad,againn
dhá,na,tá,am
uile,lch.,caint,leith
léir,éigin,iad,inniu
amach,dó,dara,leo
atá,cheana,as,ábhar
in,féidir,os,Irish
hÉireann,tháinig,tíre,cheart
chomh,ina,ainm,óg
nós,ainm,mé,tú
ndiaidh,bhaile,Gaeilge,roimh
cé,dúinn,gceist,átha
ndiaidh,le,á,mar
faoin,a,níl,ndiaidh
leabhar,bhfad,gcuid,cuireadh
bhfad,fearr,roinnt,Éirinn
ndiaidh,di,ceart,más
bhíodh,átha,freisin,mbaile
scéal,lán,teanga,arsa
iarraidh,maith,láthair,láthair
aici,dá,arís,thart
cinnte,agus,faoin,chun
bith,aici,leith,chéile
sí,aige,uaidh,uile
oiread,roinn,dhuine,tíre
bhaint,ort,sé,isteach
áit,baint,cheann,cuid
dhaoine,roinnt,fad,di
oiread,seo,seisean,do
ach,thar,síos,siúl
fada,den,iarraidh,duit
mór,agus,go,obair
uisce,ón,faoi,mbeidh
bhfad,atá,ní,lae
bheith,cinn,freisin,ba
uí,dó,uair,cur
óg,orm,rá,agat
tar,bhí,uirthi,rinne
thug,cuireadh,rá,istigh
maidir,rialtas,átha,gceist
hÉireann,réir,in,uaidh
aige,fad,ann,Ghaeilge
idir,sé,cheana,suas
gurb,trí,éigin,í
agat,amháin,an,déanamh
faoin,san,roinn,ag
thar,mo,di,lucht
beidh,leat,fada,í
as,ainm,cheann,leanas
Gaeilge,ach,leat,istigh
i,leanas,aige,obair
acu,chéad,sé,uí
céard,faoi,deireadh,sna
cheann,bíonn,san,bhaint
orm,chuir,cé,atá
éis,mac,saol,thaobh
dul,cuireadh,scoil,óg
siúd,mbeadh,tú,aige
oíche,dtí,ar,mbeadh
sa,cúpla,bliana,dúirt
gan,hÉireann,ná,uirthi
tar,bhfad,saol,dó
sa,scéal,bliana,ceart
agus,ár,iarraidh,ceann
mbeidh,dhaoine,mhaith,bheadh
fear,ba,oibre,gur
tír,lae,lámh,riamh
leabhar,scéal,am,bhí
daoine,dhaoine,thart,rialtas
fad,isteach,nár,deireadh
dhaoine,b'fhéidir,nach,bliana
ansin,leat,mór,agam
na,suas,rá,céanna
scoil,bhfuil,eile,dhiaidh
chéad,dóibh,cé,mbaile
taobh,ba,lán,sásta
seisean,chur,roimhe,cheart
dóibh,dhaoine,chun,ceann
ábhar,orthu,bean,Ghaeilge
b'fhéidir,dom,súil,bhfuil
réir,siúl,mbeadh,leanas
ba,léi,idir,níos
arsa,os,seo,cad
ndiaidh,trí,acu,níor
chuid,san,díreach,dhá
muid,cad,idir,aon
faoin,teacht,cur,ní
i,dara,na,eolas
áirithe,leor,fear,beag
láthair,níl,nós,bíonn
uile,anseo,feadh,anseo
lena,amach,aon,Gaeltachta
uaidh,dó,bheith,nuair
dé,saol,ach,sí
scéal,sí,aici,faoi
nuair,dom,oibre,léi
faoin,ag,cheart,fearr
sásta,déanta,leat,fáil
bheidh,hÉireann,cuireadh,nua
sa,inniu,tír,aige
anseo,den,bhfuil,níos
rud,nuair,bhain,dhéanamh
bheidh,oiread,linn,átha
chun,fíor,ainm,riamh
déanta,rá,thart,de
ea,átha,againn,mhór
ndiaidh,ansin,hÉireann,amach
lena,scéal,bheadh,í
don,leor,minic,raibh
measc,leanas,roimh,uí
bhaint,dom,do,mbíonn
chun,arsa,os,féin
a,cuireadh,fad,cheart
céanna,anois,síos,má
chuaigh,as,léir,is
amuigh,ceann,seán,chun
níor,déanamh,aghaidh,nó
iad,fáil,gurb,ní
tá,leith,thar,don
Gaeilge,céanna,lán,ina
trí,agat,chuir,mbeidh
éigin,dúinn,suas,fearr
dóibh,gach,isteach,leor
mórán,muid,bhfad,cinnte
oibre,léi,fiú,ní
riamh,eile,timpeall,eile
gach,idir,cheann,mac
uile,cinn,bhfuil,fáil
eile,lámh,ainm,deireadh
orm,alt,níl,fear
aghaidh,liom,minic,mórán
méid,bharr,chun,Gaeilge
sin,aici,leithéid,uaidh
tharla,dúinn,air,leanas
cheann,chuid,á,gceist
dó,orm,cheann,éigin
thabhairt,féin,fearr,dó
mbeadh,gach,uirthi,ceann
níl,siad,seisean,Gaeltachta
seisean,leo,aghaidh,cheart
freisin,atá,ndóigh,átha
ná,thabhairt,do,dhéanamh
dúinn,beag,í,maith
orm,measc,tá,tí
thar,tharla,mór,dul
agus,ansin,déanamh,mhór
nach,bhfuil,cheann,fad
maidir,nár,rinne,uí
an,lena,ní,cúpla
mbeidh,réir,nár,leor
mac,lae,méid,chun
shin,lán,mise,den
leanas,chuige,dar,idir
tír,tí,eile,tí
ansin,rinne,fhios,fada
faoin,istigh,mhór,di
chur,obair,é,súil
fhios,linn,san,é
cheart,láthair,dom,rud
is,tharla,faoi,bheidh
bhíonn,leo,thar,sin
agus,cheann,agam,bhíonn
anois,raibh,bíonn,fiú
baint,ndóigh,gan,nua
seisean,éigin,freisin,bhfad
teacht,roimhe,láthair,os
fáil,gurb,thar,lá
bith,ón,bhfuil,bheith
ab,anseo,deir,déanamh
éis,cinn,uair,roimh
cinnte,cheann,óg,leith
a,againn,fháil,méid
aici,rinne,uí,aon
shin,bhfad,oíche,bean
cuireadh,chomh,cinn,ais
tháinig,in,tháinig,lucht
anois,roinnt,beidh,bhí
teanga,mac,í,ná
dara,atá,bith,uaidh
as,freisin,anois,trí
duine,bhain,i,rinne
déanamh,mé,maidir,chomh
san,Irish,bhfuil,céanna
uisce,baile,chuid,mórán
chuig,fada,léir,iarraidh
déanta,úsáid,deireadh,rialtas
bhean,anois,bheadh,eolas
bhfuil,eolas,leanas,nó
bhíonn,lán,áirithe,fáil
scoil,féidir,anois,rinne
í,úsáid,mhór,bheith
céard,duit,beidh,chéad
roimh,sásta,nua,ní
gcuid,gurb,lán,dhá
leat,inniu,Ghaeilge,gcónaí
agus,ann,ndiaidh,oibre
di,dul,daoine,díreach
déanamh,am,agat,cur
Irish,mbeidh,bliana,bhaint
rud,measc,a,siúl
feadh,chéile,fáil,na
réir,í,leith,aige
gach,uí,siar,cad
as,amuigh,nár,lae
dom,seisean,chomh,seo
acu,anuas,fada,teach
tríd,céanna,di,nuair
thug,gan,fear,chomh
siad,bliana,orthu,mo
mar,déanamh,scéal,bhaile
dtí,faoin,deireadh,ceart
do,baile,shin,tíre
áit,ná,dóibh,daoine
éis,trí,minic,nua
mhór,gcónaí,bean,ndiaidh
bheith,obair,Gaeltachta,rialtas
fíor,cheann,chuir,linn
uisce,bith,roimh,mó
ná,beag,chuir,do
bhí,nach,hÉireann,roimh
éis,gceist,ag,mór
ár,ach,chuige,fíor
dó,teach,freisin,é
tí,amháin,fad,mar
hÉireann,mbaile,tí,is
gan,ná,ort,uair
ach,má,má,atá
deireadh,anseo,os,féidir
leis,alt,Ghaeilge,bliana
ais,rá,lae,eolas
féin,méid,lena,thug
bhain,raibh,dhéanamh,agam
thabhairt,leithéid,bhaint,cuid
beag,léir,eolas,ón
fhios,am,ab,ea
liom,chéile,bhí,dtí
chomh,beag,níl,léir
mbeadh,gcuid,ó,rud
Éirinn,Gaeltachta,Éirinn,ceart
mo,as,faoin,fad
bhaile,iad,tír,chuig
fháil,aon,na,chomh
dhiaidh,fear,Ghaeilge,oíche
uisce,deireadh,leis,thar
leanas,fad,baint,ansin
leis,maith,acu,timpeall
úsáid,na,orthu,bith
measc,lena,bhliain,chur
suas,tíre,léir,bhfuil
idir,ainm,chuaigh,tharla
Éirinn,faoin,bhaile,leith
seisean,gceist,uaidh,leabhar
bhliain,isteach,más,mór
mbaile,aon,seo,cinn
hÉireann,sásta,céanna,rith
áirithe,scríobh,tá,eolas
taobh,á,orm,ndiaidh
mbíonn,má,san,gan
bhfad,cheana,san,siúd
tú,féin,roinn,dhéanamh
is,fear,idir,gan
orthu,cén,isteach,rá
gcuid,éis,ann,sé
saol,bíonn,é,iarraidh
siad,istigh,bhaile,teanga
cén,bhíonn,Ghaeilge,níl
ó,scéal,chéad,roimh
muid,sásta,cuid,faoi
san,ea,nó,níos
thabhairt,as,chaith,cuid
chuaigh,cé,os,oibre
leith,bean,Gaeilge,cad
baile,rinne,mbaile,sna
ach,air,liom,faoi
atá,dé,inniu,ag
ann,arís,síos,ach
leith,freisin,léir,timpeall
átha,síos,óg,suas
rud,iad,cén,á
bharr,mise,den,má
rith,timpeall,inniu,anuas
mac,leithéid,freisin,duine
dúirt,uirthi,chéile,céard
léi,roinn,ár,ag
againn,liom,iad,scríobh
mhór,é,mórán,daoine
mar,suas,as,bíonn
cinn,ab,déanta,mo
cén,déanamh,thaobh,dhéanamh
ábhar,sin,chur,bliain
ina,cuireadh,hÉireann,raibh
bhí,iarraidh,ea,cliath
ach,ea,uaidh,faoin
ndiaidh,bhaile,bhaint,díreach
idir,más,obair,Gaeltachta
tú,tháinig,dó,uirthi
faoi,arsa,lá,leo
sa,liom,tír,sé
istigh,bhean,ag,cheana
dar,baint,chuir,leabhar
tír,ais,uaidh,freisin
amháin,cad,ea,saol
dó,siúl,is,bhaint
iarraidh,fuair,fad,cúpla
daoine,fad,minic,gceist
teanga,suas,roinn,dom
ais,freisin,seisean,mbeidh
sna,mbaile,arís,Ghaeilge
deireadh,trí,dhaoine,isteach
an,réir,teanga,gceist
orm,bhean,seisean,leis
isteach,don,rá,nó
lá,bhíodh,anois,dhaoine
baile,ansin,in,gcuid
mar,ndiaidh,thaobh,díreach
leanas,faoi,áirithe,é
síos,siar,amháin,chuig
ach,faoin,síos,í
á,ag,cuid,ais
fiú,teanga,fíor,don
beidh,thart,riamh,fiú
ó,ainm,bharr,agus
thar,fíor,éis,leis
ár,timpeall,ort,os
ort,méid,teacht,le
siad,leabhar,scéal,iad
lámh,siar,lch.,idir
nuair,dtí,measc,bhliain
rud,roimh,ceart,an
ndiaidh,ár,tír,lár
lae,roimh,roinn,deireadh
iad,fíor,cliath,gceist
á,éis,dó,eolas
síos,thabhairt,rinne,gan
maith,lch.,lae,aghaidh
chuid,sin,bhí,ceann
chomh,leabhar,aici,gurb
ort,mo,sé,nach
átha,inniu,faoi,tríd
ansin,chuig,inniu,againn
chomh,aici,má,leor
ort,thaobh,Irish,raibh
lámh,fada,beag,cliath
leith,fearr,ais,deir
óg,ón,bhain,uair
na,bliain,chéile,fada
Ghaeilge,os,lucht,roimh
ná,duine,aon,siúd
átha,taobh,anseo,teanga
baint,sásta,minic,uaidh
san,istigh,ceann,trí
gurb,fuair,níl,is
ó,amach,saol,aghaidh
lae,tríd,bíonn,mbaile
bliana,féin,chur,cuireadh
nach,isteach,saol,gurb
rialtas,déanamh,sé,fear
do,ag,don,Éirinn
don,uile,raibh,teach
dúinn,leabhar,timpeall,chur
is,thug,na,leithéid
lae,mo,muid,fiú
déanamh,amach,muid,cuireadh
sa,uile,ón,agam
fós,caite,rá,chéile
bith,cinn,thart,teanga
aige,thar,lch.,bliain
cheart,mhór,bith,ceart
gach,lae,mór,tá
bhfuil,amháin,éigin,uisce
deir,chuir,lámh,ndóigh
am,cliath,faoin,de
mbeidh,lae,siad,dhéanamh
arís,cén,istigh,san
fós,ort,tíre,dhá
bheidh,ach,úsáid,mór
leis,eolas,bheidh,sí
rud,cur,cúpla,fós
áit,uisce,cuireadh,thaobh
teacht,féidir,ábhar,beag
fada,bhfad,éis,chomh
na,éigin,dá,daoine
oíche,leabhar,átha,áirithe
bheadh,mó,Éirinn,muid
sin,gurb,leo,alt
freisin,scéal,bharr,do
scéal,anseo,mó,de
féin,mar,sa,de
iarraidh,tháinig,bhaint,rinne
Gaeltachta,beag,mbeidh,leanas
nós,ina,déanamh,dhá
de,a,ceann,seo
ar,Ghaeilge,riamh,rá
síos,sí,dúirt,áirithe
aige,bhean,gurb,seán
nua,fear,mór,níos
uaidh,uaidh,mbíonn,istigh
cúpla,shin,lena,deir
áit,fáil,am,dul
os,tír,dara,di
mbeidh,bith,fearr,leo
am,anseo,anseo,sí
fearr,do,deireadh,rud
aon,ina,eolas,Éirinn
á,aghaidh,ón,mór
mhaith,mbeadh,saol,sna
cad,tíre,nach,lae
ár,chun,fháil,cuireadh
scríobh,in,siar,eolas
lámh,measc,óg,réir
sin,ansin,cuid,dúirt
gcuid,gach,ach,anois
fhios,mac,cinnte,cheana
idir,uí,cinn,is
dá,úsáid,fad,cur
do,cinn,cheana,saol
trí,mór,fuair,thaobh
má,dhuine,mórán,anseo
iarraidh,lch.,bíonn,faoi
ach,maith,mhaith,ón
bhain,seo,den,de
chéile,leabhar,chur,le
bliain,dtí,éigin,agus
thabhairt,cheart,tá,feadh
chuige,í,ár,Irish
Éirinn,dom,teanga,má
an,measc,eile,Ghaeilge
as,leat,mhór,amuigh
chomh,í,ndóigh,uirthi
dóibh,agam,lán,díreach
leithéid,do,lena,gach
bhean,aon,bean,am
cinnte,mbaile,dé,na
fear,bhain,istigh,rud
nua,bliana,dhuine,baile
fiú,ceart,dúinn,mo
arsa,Irish,b'fhéidir,cheann
iad,leor,uaidh,féidir
féidir,chuige,tháinig,go
bith,níl,am,san
mbeidh,b'fhéidir,cheart,déanamh
bíonn,aghaidh,dóibh,dúirt
de,roinnt,lch.,bhaint
méid,bhean,thaobh,trí
bhfuil,mise,ndóigh,Gaeltachta
seisean,idir,cad,bhíodh
bhíodh,den,i,Irish
chéile,bharr,ar,leo
deir,ea,acu,cé
tá,bheadh,ná,céard
láthair,nuair,dhéanamh,suas
tí,sé,bhíonn,amach
réir,bhliain,fós,súil
teacht,dhuine,bheidh,os
áit,daoine,siúl,bharr
Gaeilge,bhfad,uile,aige
ar,seisean,faoin,siad
uí,suas,dá,cinn
siad,gach,bhfad,chéile
leat,bean,nuair,alt
lena,uaidh,roinnt,céanna
mbeadh,fad,uair,os
leis,aon,mhór,ab
éis,úsáid,chuaigh,Irish
duine,fearr,aghaidh,tíre
thart,uisce,ea,fearr
ní,aon,teach,siúl
thug,gcónaí,muid,lucht
air,ab,áirithe,chuige
siad,scríobh,as,bhain
ainm,feadh,againn,rinne
siar,leithéid,cur,teanga
agam,aici,átha,uí
maidir,caite,bean,bhí
mbeadh,leo,na,ní
tí,tar,leat,cheart
uirthi,chaith,más,fada
é,rinne,dhá,lár
fuair,cad,chuige,di
tá,síos,caint,sin
átha,ort,gur,bean
gur,bean,dóibh,chéad
sna,bhaile,níl,uí
feadh,oíche,mórán,agam
níl,cliath,beag,isteach
í,is,eile,thar
gcuid,céard,lae,orthu
é,tá,tar,anois
hÉireann,nár,dara,tháinig
oibre,á,tír,roimhe
siad,a,bean,dhiaidh
cheart,dhiaidh,Irish,amháin
lucht,duine,ar,bliain
le,lae,arsa,anuas
thabhairt,dom,cé,lámh
idir,chomh,hÉireann,cad
bhaint,timpeall,shin,ár
mbíonn,tír,nua,cuireadh
mhaith,air,í,thart
cheart,is,is,chuid
siúd,bheidh,ó,b'fhéidir
chéile,bheidh,ár,é
nár,nós,muid,ea
thar,lár,tharla,éigin
idir,á,bhliain,féidir
dom,baile,oibre,aon
den,uair,dara,rud
arís,ab,suas,amháin
óg,uile,dúirt,thaobh
freisin,nuair,nua,obair
ort,ná,roinnt,seisean
aon,mó,sa,gurb
mbeadh,seán,sin,ais
lae,gach,fada,céanna
níos,aon,duine,taobh
anuas,lae,dhuine,faoi
agam,mac,bhliain,gcónaí
chun,bhaint,chuig,againn
mhaith,féidir,bhfad,dhéanamh
bhaint,bhaile,sa,cur
níor,féidir,cuid,i
uaidh,roinn,ainm,amach
cén,Gaeilge,mbaile,ansin
bhean,di,óg,dara
faoi,inniu,lámh,dá
caite,sásta,rith,ceann
dhaoine,déanamh,cheana,ceann
uí,fearr,oíche,átha
Éirinn,dó,más,bean
mbíonn,siad,uile,éis
bith,teach,nuair,mac
dhuine,dóibh,gan,ea
cé,di,ábhar,dar
nua,bhaile,lá,á
cad,dé,ansin,féidir
deireadh,bliana,leat,chun
uair,di,duine,nó
ais,áit,lae,os
dúirt,mar,caint,leor
aige,mbíonn,rud,amháin
dara,uisce,chaith,mé
cur,saol,dhéanamh,gur
ná,thart,acu,faoi
maith,don,thaobh,deir
gur,gurb,san,níos
uair,sásta,deireadh,chéile
tír,inniu,in,thabhairt
ná,duine,lár,bharr
agat,scoil,síos,thug
sin,ón,minic,caint
freisin,bhaile,ndóigh,orthu
cinn,gan,lucht,cheann
síos,caint,ann,dhaoine
céard,roimhe,anuas,thug
os,timpeall,ndóigh,bhíodh
trí,tar,fáil,é
Gaeilge,tíre,Ghaeilge,ón
gur,gan,chuid,hÉireann
arsa,bhíonn,chaith,ann
de,ort,mbeidh,dóibh
leo,uirthi,chur,anseo
ais,rialtas,léir,chéile
hÉireann,fáil,eolas,déanamh
ainm,sé,bhfad,dhiaidh
scoil,céard,fad,rith
bith,cinnte,áit,níl
nár,cheann,fear,cuid
átha,éis,ndiaidh,ea
bhaint,ach,bliana,bheadh
gan,an,níl,isteach
am,na,siad,againn
tí,na,dhiaidh,mór
tríd,bhliain,nár,léir
gcónaí,minic,fáil,chéile
againn,aghaidh,lár,sí
mac,bliana,dhéanamh,le
inniu,cinn,ná,nár
ceann,freisin,roinn,in
orm,é,bhliain,thabhairt
thabhairt,na,aige,bhaint
am,baile,le,Irish
réir,ceart,uair,faoin
chéad,dóibh,agam,fháil
cinn,méid,cheana,mar
fada,féin,scéal,am
tá,lae,teanga,freisin
bhaint,arsa,tríd,má
lae,ndiaidh,mór,teach
b'fhéidir,thug,siar,ábhar
mbeidh,san,lár,ach
chun,bhaile,mó,chuid
bíonn,a,áit,bean
fíor,féidir,na,do
óg,siúd,bhean,go
liom,ndóigh,leabhar,uaidh
beag,seisean,fiú,ó
istigh,a,aghaidh,chuige
dhéanamh,cuireadh,chaith,shin
ná,uirthi,óg,díreach
acu,lán,má,féidir
mbeidh,os,é,freisin
teach,seo,chomh,orthu
do,oíche,éis,lena
éigin,cén,a,bhfad
beag,cliath,gcónaí,ea
féidir,gach,hÉireann,bhean
leanas,áit,chuir,bliana
os,cur,chuaigh,déanta
riamh,raibh,leis,cén
bhaint,den,thart,daoine
mhór,iarraidh,más,léi
síos,mbeadh,bith,ab
Gaeltachta,ná,os,dhéanamh
hÉireann,leabhar,gach,dul
agam,ba,ar,bhean
oiread,faoin,sé,cur
arsa,mise,céanna,uile
feadh,dé,ón,dhá
iarraidh,deir,lucht,duine
mhór,maidir,trí,orthu
ár,áirithe,trí,leat
bhí,dar,siad,ceann
fearr,dara,chéile,lch.
uile,an,atá,chéile
teach,go,alt,tí
oibre,ann,fada,arsa
cinnte,dul,aon,ár
éigin,lae,de,aige
sí,amháin,sin,tú
tíre,arís,déanta,níor
roimhe,di,mbeidh,tar
anuas,ba,tá,ba
lch.,ag,againn,tír
measc,fada,eile,féin
tíre,féin,cuid,bheidh
den,aici,fháil,óg
de,dhuine,againn,bith
féidir,chomh,deireadh,scéal
arís,más,beidh,don
caite,cheart,tír,amháin
lae,thug,baile,i
is,siúl,leabhar,bhíonn
agat,mac,bheidh,beidh
siad,ceart,bhean,bhliain
céanna,ab,baint,níos
bliana,rá,thaobh,thart
ár,á,againn,cliath
caite,duit,bliana,thar
iarraidh,amháin,bheith,nár
amach,cé,céard,chéile
Irish,tír,ainm,siad
sna,ag,bharr,sé
átha,féidir,mbeadh,Ghaeilge
faoi,siúd,tríd,an
tríd,Gaeilge,cúpla,cuid
bean,isteach,nua,rinne
ar,gurb,hÉireann,roimhe
gceist,ea,caite,mbeidh
Gaeltachta,réir,leat,linn
ab,oíche,a,gcuid
bhean,agam,cur,agam
timpeall,mé,ais,bhean
díreach,siúl,bhliain,ndóigh
rinne,bheadh,léi,mé
chuig,bean,ceann,agat
scéal,Gaeilge,linn,baint
fiú,agat,leithéid,faoi
úsáid,agus,úsáid,tá
faoin,éis,léi,gcónaí
rith,hÉireann,dhaoine,na
deireadh,amach,nár,acu
bhean,cuireadh,ina,dé
sásta,anseo,eile,trí
fear,Gaeltachta,gur,scríobh
átha,Irish,lena,céanna
bith,alt,dhéanamh,in
dá,uair,dhéanamh,deir
aghaidh,uí,a,istigh
in,cheann,siar,dtí
liom,déanamh,dar,tí
láthair,maidir,saol,gur
roimh,mhaith,uile,scoil
feadh,anois,leor,bhaile
dé,cur,leis,bhíodh
dar,cúpla,seisean,chuig
chéad,in,éigin,freisin
oibre,ndóigh,nuair,dúinn
leith,mac,inniu,fuair
uí,chéile,ndóigh,é
oiread,má,uair,dhéanamh
ná,as,mac,féidir
chomh,measc,bliana,scríobh
céanna,baint,ná,thabhairt
do,fada,dá,oiread
díreach,atá,baint,chur
siar,mbaile,éigin,cheart
in,roimhe,amuigh,má
cinnte,amháin,chéile,óg
tá,isteach,ina,anois
ar,amach,uaidh,cheann
gach,leabhar,eile,faoi
chuid,beag,ar,tharla
rialtas,lucht,cheart,freisin
raibh,bhíonn,chuaigh,na
aici,chuaigh,roinn,as
saol,sna,ndiaidh,air
baint,scoil,bharr,cliath
oiread,go,idir,chaith
réir,deir,arís,ainm
lena,don,de,iad
scéal,ábhar,bheith,bliana
bliain,dhuine,ea,thart
fear,leis,in,níor
arís,dúirt,shin,isteach
seo,rinne,Gaeltachta,chun
dhuine,ab,lena,cliath
bhíonn,gcuid,tháinig,amháin
mar,má,rialtas,nua
láthair,fad,é,ea
lár,liom,taobh,fearr
fáil,ina,nó,amach
cheana,cuid,bhíonn,alt
chéile,bhliain,rud,dúinn
dtí,uisce,linn,riamh
beidh,de,atá,leor
bhíodh,éis,a,mo
isteach,mé,seo,mac
na,aon,oíche,mo
cúpla,di,uair,ndiaidh
dul,fada,na,roimh
idir,teach,is,dhéanamh
liom,don,é,bhfuil
obair,oibre,ba,shin
scéal,céard,tá,céard
fhios,orm,ceart,di
